"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29125","Maries County, MO","5,068","0","905","111","17.9","2.2","4,163","111","82.1","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29127","Marion County, MO","16,029","0","1,863","244","11.6","1.5","14,166","244","88.4","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29129","Mercer County, MO","1,969","0","383","47","19.5","2.4","1,586","47","80.5","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29131","Miller County, MO","14,445","0","2,398","285","16.6","2.0","12,047","285","83.4","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29133","Mississippi County, MO","6,431","0","1,171","145","18.2","2.3","5,260","145","81.8","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29135","Moniteau County, MO","8,444","0","1,513","177","17.9","2.1","6,931","177","82.1","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29137","Monroe County, MO","4,733","0","711","89","15.0","1.9","4,022","89","85.0","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29139","Montgomery County, MO","6,442","0","1,043","124","16.2","1.9","5,399","124","83.8","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29141","Morgan County, MO","10,770","0","2,441","261","22.7","2.4","8,329","261","77.3","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29143","New Madrid County, MO","9,793","0","1,624","196","16.6","2.0","8,169","196","83.4","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29145","Newton County, MO","33,438","0","6,298","636","18.8","1.9","27,140","636","81.2","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29147","Nodaway County, MO","12,238","0","1,588","214","13.0","1.7","10,650","214","87.0","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29149","Oregon County, MO","5,653","0","1,035","126","18.3","2.2","4,618","126","81.7","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29151","Osage County, MO","7,939","0","963","123","12.1","1.5","6,976","123","87.9","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29153","Ozark County, MO","4,685","0","975","116","20.8","2.5","3,710","116","79.2","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29155","Pemiscot County, MO","9,184","0","1,479","175","16.1","1.9","7,705","175","83.9","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29157","Perry County, MO","11,185","0","1,444","184","12.9","1.6","9,741","184","87.1","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29159","Pettis County, MO","24,462","0","5,229","527","21.4","2.2","19,233","527","78.6","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29161","Phelps County, MO","25,671","0","4,611","547","18.0","2.1","21,060","547","82.0","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29163","Pike County, MO","9,099","0","1,416","177","15.6","1.9","7,683","177","84.4","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29165","Platte County, MO","63,472","0","5,379","633","8.5","1.0","58,093","633","91.5","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29167","Polk County, MO","18,058","0","2,991","354","16.6","2.0","15,067","354","83.4","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29169","Pulaski County, MO","26,297","0","3,445","457","13.1","1.7","22,852","457","86.9","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29171","Putnam County, MO","2,529","0","396","54","15.7","2.1","2,133","54","84.3","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29173","Ralls County, MO","5,846","0","793","101","13.6","1.7","5,053","101","86.4","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29175","Randolph County, MO","13,217","0","1,972","234","14.9","1.8","11,245","234","85.1","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29177","Ray County, MO","13,427","0","1,975","228","14.7","1.7","11,452","228","85.3","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29179","Reynolds County, MO","3,539","0","628","80","17.7","2.3","2,911","80","82.3","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29181","Ripley County, MO","7,524","0","1,475","175","19.6","2.3","6,049","175","80.4","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29183","St. Charles County, MO","243,926","0","18,295","1,701","7.5","0.7","225,631","1,701","92.5","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29185","St. Clair County, MO","4,862","0","933","112","19.2","2.3","3,929","112","80.8","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29186","Ste. Genevieve County, MO","10,441","0","1,299","163","12.4","1.6","9,142","163","87.6","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29187","St. Francois County, MO","35,515","0","4,892","578","13.8","1.6","30,623","578","86.2","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29189","St. Louis County, MO","589,813","0","59,030","3,985","10.0","0.7","530,783","3,985","90.0","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29195","Saline County, MO","12,630","0","1,953","235","15.5","1.9","10,677","235","84.5","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29197","Schuyler County, MO","2,518","0","456","59","18.1","2.3","2,062","59","81.9","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29199","Scotland County, MO","2,584","0","623","73","24.1","2.8","1,961","73","75.9","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29201","Scott County, MO","22,055","0","3,076","363","13.9","1.6","18,979","363","86.1","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29203","Shannon County, MO","4,577","0","964","117","21.1","2.6","3,613","117","78.9","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29205","Shelby County, MO","3,276","0","562","70","17.2","2.1","2,714","70","82.8","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29207","Stoddard County, MO","16,894","0","2,860","321","16.9","1.9","14,034","321","83.1","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29209","Stone County, MO","16,658","0","2,921","319","17.5","1.9","13,737","319","82.5","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29211","Sullivan County, MO","3,554","0","597","72","16.8","2.0","2,957","72","83.2","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29213","Taney County, MO","30,602","0","6,183","675","20.2","2.2","24,419","675","79.8","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29215","Texas County, MO","13,026","0","2,566","291","19.7","2.2","10,460","291","80.3","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29217","Vernon County, MO","11,285","0","1,876","227","16.6","2.0","9,409","227","83.4","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29219","Warren County, MO","20,262","0","2,485","301","12.3","1.5","17,777","301","87.7","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29221","Washington County, MO","14,065","0","2,330","273","16.6","1.9","11,735","273","83.4","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29223","Wayne County, MO","7,263","0","1,365","166","18.8","2.3","5,898","166","81.2","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29225","Webster County, MO","21,684","0","3,941","451","18.2","2.1","17,743","451","81.8","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29227","Worth County, MO","1,116","0","157","22","14.1","2.0","959","22","85.9","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29229","Wright County, MO","9,932","0","2,083","235","21.0","2.4","7,849","235","79.0","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","29510","St. Louis city, MO","195,734","0","28,873","2,536","14.8","1.3","166,861","2,536","85.2","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30000","Montana","619,652","0","73,022","4,328","11.8","0.7","546,630","4,328","88.2","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30001","Beaverhead County, MT","5,388","0","696","104","12.9","1.9","4,692","104","87.1","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30003","Big Horn County, MT","7,019","0","1,459","195","20.8","2.8","5,560","195","79.2","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30005","Blaine County, MT","3,681","0","732","102","19.9","2.8","2,949","102","80.1","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30007","Broadwater County, MT","3,412","0","386","54","11.3","1.6","3,026","54","88.7","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30009","Carbon County, MT","6,080","0","783","104","12.9","1.7","5,297","104","87.1","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30011","Carter County, MT","667","0","100","16","15.0","2.4","567","16","85.0","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30013","Cascade County, MT","46,822","0","5,084","591","10.9","1.3","41,738","591","89.1","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30015","Chouteau County, MT","3,210","0","558","75","17.4","2.3","2,652","75","82.6","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30017","Custer County, MT","6,638","0","688","96","10.4","1.4","5,950","96","89.6","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30019","Daniels County, MT","909","0","100","15","11.0","1.7","809","15","89.0","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30021","Dawson County, MT","4,732","0","404","60","8.5","1.3","4,328","60","91.5","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30023","Deer Lodge County, MT","5,123","0","541","73","10.6","1.4","4,582","73","89.4","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30025","Fallon County, MT","1,647","0","164","25","10.0","1.5","1,483","25","90.0","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30027","Fergus County, MT","5,922","0","807","109","13.6","1.8","5,115","109","86.4","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30029","Flathead County, MT","59,471","0","6,861","782","11.5","1.3","52,610","782","88.5","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30031","Gallatin County, MT","72,926","0","7,163","853","9.8","1.2","65,763","853","90.2","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30033","Garfield County, MT","688","0","113","18","16.4","2.6","575","18","83.6","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30035","Glacier County, MT","7,639","0","1,783","232","23.3","3.0","5,856","232","76.7","3.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30037","Golden Valley County, MT","433","0","56","9","12.9","2.1","377","9","87.1","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30039","Granite County, MT","1,824","0","259","36","14.2","2.0","1,565","36","85.8","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30041","Hill County, MT","9,086","0","1,343","183","14.8","2.0","7,743","183","85.2","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30043","Jefferson County, MT","7,012","0","673","92","9.6","1.3","6,339","92","90.4","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30045","Judith Basin County, MT","1,044","0","96","15","9.2","1.4","948","15","90.8","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30047","Lake County, MT","16,269","0","3,150","366","19.4","2.2","13,119","366","80.6","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30049","Lewis and Clark County, MT","40,261","0","3,622","457","9.0","1.1","36,639","457","91.0","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30051","Liberty County, MT","1,401","0","240","37","17.1","2.6","1,161","37","82.9","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30053","Lincoln County, MT","10,419","0","1,509","196","14.5","1.9","8,910","196","85.5","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30055","McCone County, MT","897","0","135","20","15.1","2.2","762","20","84.9","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30057","Madison County, MT","4,904","0","711","100","14.5","2.0","4,193","100","85.5","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30059","Meagher County, MT","925","0","106","16","11.5","1.7","819","16","88.5","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30061","Mineral County, MT","2,279","0","280","42","12.3","1.8","1,999","42","87.7","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30063","Missoula County, MT","75,611","0","7,838","925","10.4","1.2","67,773","925","89.6","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30065","Musselshell County, MT","2,538","0","333","49","13.1","1.9","2,205","49","86.9","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30067","Park County, MT","9,984","0","1,135","158","11.4","1.6","8,849","158","88.6","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30069","Petroleum County, MT","293","0","26","5","8.9","1.7","267","5","91.1","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30071","Phillips County, MT","2,177","0","371","48","17.0","2.2","1,806","48","83.0","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30073","Pondera County, MT","3,300","0","493","67","14.9","2.0","2,807","67","85.1","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30075","Powder River County, MT","960","0","134","19","14.0","2.0","826","19","86.0","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30077","Powell County, MT","2,916","0","357","53","12.2","1.8","2,559","53","87.8","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30079","Prairie County, MT","558","0","59","9","10.6","1.6","499","9","89.4","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30081","Ravalli County, MT","23,634","0","3,807","439","16.1","1.9","19,827","439","83.9","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30083","Richland County, MT","6,562","0","719","99","11.0","1.5","5,843","99","89.0","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30085","Roosevelt County, MT","5,946","0","1,521","180","25.6","3.0","4,425","180","74.4","3.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30087","Rosebud County, MT","4,965","0","758","102","15.3","2.1","4,207","102","84.7","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30089","Sanders County, MT","5,944","0","1,040","129","17.5","2.2","4,904","129","82.5","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30091","Sheridan County, MT","1,951","0","226","34","11.6","1.7","1,725","34","88.4","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30093","Silver Bow County, MT","20,681","0","2,243","317","10.8","1.5","18,438","317","89.2","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30095","Stillwater County, MT","5,332","0","439","63","8.2","1.2","4,893","63","91.8","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","30097","Sweet Grass County, MT","1,989","0","229","33","11.5","1.7","1,760","33","88.5","1.7"
